 MJDbin  Nclip  Ngood  Nexcluded    Mask          MJD        uJy       duJy      stdev       x2         m       dm
57970.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57971.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57972.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57973.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57974.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57975.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57976.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57977.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57978.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57979.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57980.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57981.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57982.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57983.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57984.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57985.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57986.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57987.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57988.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57989.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57990.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57991.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57992.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57993.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57994.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57995.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57996.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57997.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57998.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
57999.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58000.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58001.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58002.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58003.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58004.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58005.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58006.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58007.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58008.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58009.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58010.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58011.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58012.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58013.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58014.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58015.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58016.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58017.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58018.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58019.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58020.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58021.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58022.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58023.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58024.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58025.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58026.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58027.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58028.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58029.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58030.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58031.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58032.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58033.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58034.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58035.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58036.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58037.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58038.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58039.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58040.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58041.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58042.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58043.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58044.5      0      1          1 8388608 58044.654112  -8.000000 308.293591        NaN      NaN 16.484786      NaN
58045.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58046.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58047.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58048.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58049.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58050.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58051.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58052.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58053.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58054.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58055.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58056.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58057.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58058.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58059.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58060.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58061.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58062.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58063.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58064.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58065.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58066.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58067.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58068.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58069.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58070.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58071.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58072.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58073.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58074.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58075.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58076.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58077.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58078.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58079.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58080.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58081.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58082.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58083.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58084.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58085.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58086.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58087.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58088.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58089.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58090.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58091.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58092.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58093.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58094.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58095.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58096.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58097.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58098.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58099.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58100.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58101.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58102.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58103.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58104.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58105.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58106.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58107.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58108.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58109.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58110.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58111.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58112.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58113.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58114.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58115.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58116.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58117.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58118.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58119.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58120.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58121.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58122.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58123.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58124.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58125.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58126.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58127.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58128.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58129.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58130.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58131.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58132.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58133.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58134.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58135.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58136.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58137.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58138.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58139.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58140.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58141.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58142.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58143.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58144.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58145.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58146.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58147.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58148.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58149.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58150.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58151.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58152.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58153.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58154.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58155.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58156.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58157.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58158.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58159.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58160.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58161.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58162.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58163.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58164.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58165.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58166.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58167.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58168.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58169.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58170.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58171.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58172.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58173.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58174.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58175.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58176.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58177.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58178.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58179.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58180.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58181.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58182.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58183.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58184.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58185.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58186.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58187.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58188.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58189.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58190.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58191.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58192.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58193.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58194.5      0      4          0       0 58194.316075   1.500000   7.581857   6.244998 0.169611 20.438419      NaN
58195.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58196.5      0      4          0       0 58196.352713   4.805160   8.964932   9.291573 0.285798 20.147353      NaN
58197.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58198.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58199.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58200.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58201.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58202.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58203.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58204.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58205.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58206.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58207.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58208.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58209.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58210.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58211.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58212.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58213.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58214.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58215.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58216.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58217.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58218.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58219.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58220.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58221.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58222.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58223.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58224.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58225.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58226.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58227.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58228.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58229.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58230.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58231.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58232.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58233.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58234.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58235.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58236.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58237.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58238.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58239.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58240.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58241.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58242.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58243.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58244.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58245.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58246.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58247.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58248.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58249.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58250.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58251.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58252.5      0      5          0       0 58252.266637   5.561987  10.252134  16.195678 0.276341 19.999684      NaN
58253.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58254.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58255.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58256.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58257.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58258.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58259.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58260.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58261.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58262.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58263.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58264.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58265.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58266.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58267.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58268.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58269.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58270.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58271.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58272.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58273.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58274.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58275.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58276.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58277.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58278.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58279.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58280.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58281.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58282.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58283.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58284.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58285.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58286.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58287.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58288.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58289.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58290.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58291.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
58292.5      0      0          0 8388608          NaN        NaN        NaN        NaN      NaN       NaN      NaN
